"","id","slash","characters","ff_ids"
"3005","5f8ac7630003e2c8fc72d3e","Gen","Petunia Dursley, Remus ""Moony"" Lupin","5f8ac7630003e2c8fc72d3e_Der-Antrag--OneShot-zu-Schicksal"
"3006","5f8ad32d0004bff226e0c527","Het","Lily Luna Potter, Lysander Scamander","5f8ad32d0004bff226e0c527_Allein-unter-den-Sternen"
"3007","5f8af60c000c19641e8c7d48","Gen","","5f8af60c000c19641e8c7d48_your-OS"
"3008","5f8b176c000c7cac293d351e","Het","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Luna Lovegood, Nymphadora Tonks","5f8b176c000c7cac293d351e_Isolation"
"3009","5f8b3c7b0003f62a335d6b6e","Gen","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5f8b3c7b0003f62a335d6b6e_What-if-I-lose-it-all"
"3010","5f8b3f55000c825524c5ad11","Gen","Lily Potter, OC (Own Character), Remus ""Moony"" Lupin","5f8b3f55000c825524c5ad11_It-does-not-do-to-dwell-on"
"3011","5f8b4bff000abf0b255696c5","Gen","Molly Weasley","5f8b4bff000abf0b255696c5_Der-Traum-eines-Sommers"
"3012","5f8b661a000c7832231e8df0","Gen","Harry Potter, James ""Krone"" Potter, Lily Potter, Nymphadora Tonks, OC (Own Character), Sirius ""Tatze"" Black","5f8b661a000c7832231e8df0_In-Liebe-Kathrina"
"3013","5f8c196c000c7832397d78ec","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Lucius Malfoy, Narzissa Malfoy, Sirius ""Tatze"" Black","5f8c196c000c7832397d78ec_After-all-this-time"
"3014","5f8c1c7a0001c4761f98bdd0","Het","Albus Dumbledore, Bellatrix Lestrange, Daphne Greengrass, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Sirius ""Tatze"" Black","5f8c1c7a0001c4761f98bdd0_Honour-Thy-Blood"
"3015","5f8c1d8c000c78322060f518","Gen","Harry Potter, James ""Krone"" Potter, Lily Potter, OC (Own Character), Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f8c1d8c000c78322060f518_Das-wunderbarste-Maerchen-schreibt-das-Leben-selbst"
"3016","5f8c1f1b0005ed232ec98550","FemSlash","Hannah Abbott, Hermine Granger, Minerva McGonagall, Neville Longbottom","5f8c1f1b0005ed232ec98550_Das-endlose-Glueck-eines-Sommertages"
"3017","5f8c250f000c26e121e620bc","Het","Blaise Zabini, Draco Malfoy, OC (Own Character)","5f8c250f000c26e121e620bc_Magie-ist-nicht-immer-sichtbar"
"3018","5f8c26cb000c187135f09026","Gen","Dudley Dursley, Hermine Granger, Lavender Brown, Severus Snape","5f8c26cb000c187135f09026_Hermiones-dirty-past"
"3019","5f8c2e2700062741114b01cc","Gen","Severus Snape","5f8c2e2700062741114b01cc_Des-Nachts-im-Schloss"
"3020","5f8c78da000be9e73a184e13","Het","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f8c78da000be9e73a184e13_Dramione--Ich-habe-noch-keinen-Titel"
"3021","5f8d7e1f000b8542a3aeee7","Gen","","5f8d7e1f000b8542a3aeee7_Die-Godfire-die-fuer-den-Sommer-brennt"
"3022","5f8d83ef000c5519275d41df","Gen","Severus Snape","5f8d83ef000c5519275d41df_Always"
"3023","5f8d86ad000c528e1d23c6ec","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger","5f8d86ad000c528e1d23c6ec_Der-Maskenball"
"3024","5f8d91630005be75c11c067","Gen","Hermine Granger, Severus Snape, Winky","5f8d91630005be75c11c067_Rescue"
"3025","5f8d999d0005f74bc9ba3a1","MaleSlash","Draco Malfoy, OC (Own Character)","5f8d999d0005f74bc9ba3a1_The-mess-you-made"
"3026","5f8da0e20001395d2db0beac","Het","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Luna Lovegood, Ronald ""Ron"" Weasley","5f8da0e20001395d2db0beac_Harry-Potter-und-das-Zeichen-des-Molochs"
"3027","5f8dab1f00042f5337c7b0fa","MaleSlash","Bill Weasley, Draco Malfoy","5f8dab1f00042f5337c7b0fa_Hunter-and-prey"
"3028","5f8db1290002b3ed191cb9b0","Gen","Astoria Greengrass, Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, OC (Own Character)","5f8db1290002b3ed191cb9b0_The-Purebloods-Heritage"
"3029","5f8db590000b759a24fca0c6","Gen","Draco Malfoy, Hermine Granger","5f8db590000b759a24fca0c6_Dramione-Oneshots"
"3030","5f8de5640002e78a1127d2be","Gen","Der Fast Kopflose Nick, Dudley Dursley, Vernon Dursley","5f8de5640002e78a1127d2be_Schnuppertag-und-Geisterstunde"
"3031","5f8f1f76000239be270fb450","Gen","Arthur Weasley, Audrey Weasley, Lucy Weasley, Molly Weasley, Molly Weasley jr., Percy Weasley","5f8f1f76000239be270fb450_the-art-of-eye-contact"
"3032","5f8fcb6d000c13b2cd686e6","MaleSlash","Draco Malfoy, Harry Potter","5f8fcb6d000c13b2cd686e6_Soulmates"
"3033","5f8ff4c00003c44eab05bdb","Gen","Fred Weasley jr., George Weasley","5f8ff4c00003c44eab05bdb_Nicht-alle-Slytherins-sind-boese"
"3034","5f904eb3000bb354206324fe","MaleSlash","James ""Krone"" Potter, Severus Snape","5f904eb3000bb354206324fe_Never-enough"
"3035","5f908ede000596e4b1b7600","Gen","","5f908ede000596e4b1b7600_Freiheit-des-Lebens"
"3036","5f91448e0006b5501bd0d795","Gen","","5f91448e0006b5501bd0d795_Feuer-und-Eis"
"3037","5f9178880006323c20103bd2","Het","Astoria Greengrass, Daphne Greengrass, Draco Malfoy, Pansy Parkinson, Percy Weasley","5f9178880006323c20103bd2_Ein-schrecklich-schoener-Tag"
"3038","5f917dfc000b8cb010ccd03d","Gen","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy","5f917dfc000b8cb010ccd03d_Happier-Times"
"3039","5f9193a3000c05752b332d2a","Het","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f9193a3000c05752b332d2a_Dinge-aendern-sich-Rumtreiber-bzw-Jily-FF"
"3040","5f91ae45000496412f5588b5","Gen","Astoria Greengrass, Draco Malfoy","5f91ae45000496412f5588b5_Manchmal-muss-man-es-wagen"
"3041","5f91eeb700053e9cfa48a49","MaleSlash","Lord Voldemort / Tom Vorlost Riddle, Sirius ""Tatze"" Black","5f91eeb700053e9cfa48a49_Schattenelf-und-die-Gefaehrtensache"
"3042","5f9210d3000abdd01a12ff25","Het","Hermine Granger, Lord Voldemort / Tom Vorlost Riddle","5f9210d3000abdd01a12ff25_Elements-of-Perdition-A-riddles-solution"
"3043","5f926f50000bef4b21d7537e","Gen","Daphne Greengrass, Harry Potter, Hermine Granger, OC (Own Character), Sirius ""Tatze"" Black, Terence Higgs","5f926f50000bef4b21d7537e_Wie-Sonne-und-Mond"
"3044","5f92a4b8000b7f1510032d7d","Het","James ""Krone"" Potter, Lily Potter, Marlene McKinnon, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5f92a4b8000b7f1510032d7d_Der-erste-Eindruck-taeuscht-oft"
"3045","5f92ebbd000c879e99f3956","Gen","Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5f92ebbd000c879e99f3956_Die-Zeitreise"
"3046","5f92ff750009c36a39096b2b","MaleSlash","Nymphadora Tonks, OC (Own Character), Remus ""Moony"" Lupin, Ted ""Teddy"" Remus Lupin","5f92ff750009c36a39096b2b_crush-on-you"
"3047","5f930c4f000c845024112c1e","Gen","Harry Potter, Hermine Granger, Neville Longbottom, Theodore Nott","5f930c4f000c845024112c1e_Harry-Potter-und-der-Prinz-von-Slytherin"
"3048","5f932e04000b33512d4d2946","Het","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character)","5f932e04000b33512d4d2946_Von-Loewen-und-Schlangen"
"3049","5f9333f2000b876af1d8532","Gen","Barty Crouch Jr., Bellatrix Lestrange, Narzissa Malfoy, Rabastan Lestrange, Rodolphus Lestrange, Sirius ""Tatze"" Black","5f9333f2000b876af1d8532_Die-treuste-Dienerin-des-Dunklen-Lords"
"3050","5f933ef30004535eb3c66bf","MaleSlash","Draco Malfoy, Harry Potter","5f933ef30004535eb3c66bf_Alte-Geschichten-und-neue-Perspektiven"
"3051","5f934ddf000562982670c041","Het","Ginevra Molly ""Ginny"" Weasley, Lucius Malfoy, OC (Own Character), Severus Snape","5f934ddf000562982670c041_Dark-Riddles"
"3052","5f94139f000b47f43a8c3883","Gen","","5f94139f000b47f43a8c3883-Oktober-Freud-und-Leid-by-Ginada"
"3053","5f9462b6000c887f9422734","MaleSlash","Harry Potter, Severus Snape","5f9462b6000c887f9422734_Liebe-kommt-mit-der-Zeit"
"3054","5f946d38000bf2fb2eade207","MaleSlash","Draco Malfoy, Harry Potter","5f946d38000bf2fb2eade207_Emeraldgreen-glance"
"3055","5f947c9c00061e3e108ce195","Gen","Dudley Dursley, Lucius Malfoy, Petunia Dursley, Vernon Dursley","5f947c9c00061e3e108ce195_Brexit-Bye--bye-Theresa-May"
"3056","5f94992f000580fda64f64c","Gen","Dolores Umbridge, Ginevra Molly ""Ginny"" Weasley","5f94992f000580fda64f64c_Ein-Wintermaerchen"
"3057","5f949ee800037f522e5832a2","Het","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f949ee800037f522e5832a2_Season-Three"
"3058","5f94a8a40003be3e39406921","Gen","Bill Weasley, Fleur Delacour, Louis Weasley, Molly Weasley","5f94a8a40003be3e39406921_Monster-and-Biscuits"
"3059","5f950bbf000330a32c478a0d","MaleSlash","Harry Potter, Lord Voldemort / Tom Vorlost Riddle","5f950bbf000330a32c478a0d_Die-Bindung-von-Licht-und-Dunkel"
"3060","5f9525890002f51d2b820455","Gen","Draco Malfoy, Hermine Granger","5f9525890002f51d2b820455_Catch--Release"
"3061","5f957352000c05752680677f","Gen","James ""Krone"" Potter, Lily Potter, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f957352000c05752680677f_Jily"
"3062","5f958da500068626372171cc","Het","Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson","5f958da500068626372171cc_Zaubertraenke-Partnerarbeiten-und-und-ihre-Komplikationen"
"3063","5f959102000c43881148d32f","Gen","Bellatrix Lestrange","5f959102000c43881148d32f_Fiebertaeume"
"3064","5f95bf54000c16731b7b3908","Gen","Rose Weasley, Scorpius Malfoy","5f95bf54000c16731b7b3908_Im-Mondlicht"
"3065","5f960749000c07df1a167bd0","Div","","5f960749000c07df1a167bd0_-noch-kein-Titel"
"3066","5f96133e000247481f489791","Gen","Astoria Greengrass, Draco Malfoy","5f96133e000247481f489791_Bad-Faith"
"3067","5f967aa10001ae6125f63d89","Het","Hermine Granger, Severus Snape","5f967aa10001ae6125f63d89_und-wir-tanzten"
"3068","5f968e0e0008e0138db58d5","Gen","Draco Malfoy, Harry Potter","5f968e0e0008e0138db58d5_Willst-du-es"
"3069","5f969de7000b2c7f13335029","Gen","Remus ""Moony"" Lupin","5f969de7000b2c7f13335029_Monster"
"3070","5f96b4e2000c8aaa263a4a00","Gen","Fred Weasley, George Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f96b4e2000c8aaa263a4a00_Black-Brueder-sind-nie-alleine"
"3071","5f9714ab000a59fa3a0b99f8","Gen","Fred Weasley, George Weasley, Harry Potter, Lee Jordan, Percy Weasley, Ronald ""Ron"" Weasley","5f9714ab000a59fa3a0b99f8_Fred-und-George-ein-verruecktes-Schuljahr-Teil"
"3072","5f972320000c349739407bc9","Gen","Albus Dumbledore, Lily Potter, Minerva McGonagall, Poppy Pomfrey, Severus Snape","5f972320000c349739407bc9_Wolfsmensch"
"3073","5f972a26000c34971998f1f9","Gen","Albus Dumbledore, Lily Potter, Minerva McGonagall, Severus Snape","5f972a26000c34971998f1f9_Der-weisse-Wolf"
"3074","5f972e54000c349729a73d64","Gen","Albus Dumbledore, Gellert Grindelwald, Severus Snape","5f972e54000c349729a73d64_Traum-oder-Realitaet"
"3075","5f9807c7000c8b5e257f4c37","Gen","Draco Malfoy, Harry Potter, Neville Longbottom, Ronald ""Ron"" Weasley","5f9807c7000c8b5e257f4c37_Der-andere-Feind"
"3076","5f9853f50005925520a596b7","Gen","James ""Krone"" Potter, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f9853f50005925520a596b7_Whats-in-a-Name"
"3077","5f989c6d000c26f930df0602","MaleSlash","Draco Malfoy, Luna Lovegood, OC (Own Character), Pansy Parkinson","5f989c6d000c26f930df0602_UnderstandingTitel-noch-nicht-sicher"
"3078","5f99265c0005234a1d209a32","Gen","Bill Weasley, Charlie Weasley, OC (Own Character)","5f99265c0005234a1d209a32_The-one-he-couldnt-live-without"
"3079","5f992bf1000c81ce36579d5b","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f992bf1000c81ce36579d5b_Es-ist-nicht-so-wie-es-scheint"
"3080","5f993ab500022d38128091c4","Gen","Albus Severus Potter, Ginevra Molly ""Ginny"" Weasley, Harry Potter, James Sirius Potter, OC (Own Character)","5f993ab500022d38128091c4_Heimliche-Briefe"
"3081","5f997b01000c8c1524bba8d6","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f997b01000c8c1524bba8d6_U26A1Drarry--Das-Trimagische-TurnierU26A1"
"3082","5f99a1df000c8c152fb6abac","MaleSlash","Draco Malfoy, Harry Potter","5f99a1df000c8c152fb6abac_U2665UFE0FDrarry--OneshotsU2665UFE0F"
"3083","5f99abb6000c4880299460db","Gen","Hermine Granger, OC (Own Character)","5f99abb6000c4880299460db_Zeit-kann-veraendern"
"3084","5f99b45900024e2c2b5ccc51","Gen","Bellatrix Lestrange","5f99b45900024e2c2b5ccc51_I-see-red"
"3085","5f99d36000047e3612ffefa0","MaleSlash","Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f99d36000047e3612ffefa0_beinahe-Wortlos"
"3086","5f99de65000c63ef21c2608b","Gen","Draco Malfoy","5f99de65000c63ef21c2608b_Feuer"
"3087","5f9af2ce000c5ad48c4df7d","MaleSlash","","5f9af2ce000c5ad48c4df7d_Fides"
"3088","5f9bbd940001ae6110ea7a63","Het","Draco Malfoy, Hermine Granger","5f9bbd940001ae6110ea7a63_Adore-you"
"3089","5f9bd745000c57bc200fd9f0","Gen","Draco Malfoy, Hermine Granger","5f9bd745000c57bc200fd9f0_Der-Junge-und-das-Maedchen"
"3090","5f9bddb90002941320366db1","MaleSlash","Draco Malfoy, Harry Potter","5f9bddb90002941320366db1_Trapped"
"3091","5f9c546100055b751c3608cc","Gen","Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f9c546100055b751c3608cc_Alles-gut--Was-nach-dem-Krieg"
"3092","5f9c66f7000c82a91850c6e7","MaleSlash","Albus Severus Potter, OC (Own Character), Scorpius Malfoy","5f9c66f7000c82a91850c6e7_Nicht-Fort-Aber-Vergessen"
"3093","5f9c705b000209973655778e","Gen","Daphne Greengrass, Harry Potter","5f9c705b000209973655778e_Das-Buch-der-Seelen"
"3094","5f9c7455000bd4301d71b0d2","MaleSlash","Lucius Malfoy, OC (Own Character), Severus Snape","5f9c7455000bd4301d71b0d2_Two-hot-Slytherins"
"3095","5f9c8d70000bdd1b36515f06","Gen","Hermine Granger, Severus Snape","5f9c8d70000bdd1b36515f06_Hermines-Geheimnis"
"3096","5f9ca6d60000a6ea145d2a4e","MaleSlash","Cedric Diggory, Oliver Wood, Percy Weasley, Roger Davies","5f9ca6d60000a6ea145d2a4e_15-Schritte-zu-einer-glamouroesen-Nacht"
"3097","5f9d0a20000ade641e378889","MaleSlash","Harry Potter, Severus Snape","5f9d0a20000ade641e378889_Verabredung-zu-Halloween"
"3098","5f9d1580000bedddd4c5b8a","Gen","Draco Malfoy, Harry Potter, Luna Lovegood","5f9d1580000bedddd4c5b8a_Scary-Harry"
"3099","5f9d2c72000c6d67234ae2bf","Gen","Fred Weasley, George Weasley, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f9d2c72000c6d67234ae2bf-Geister"
"3100","5f9d7a59000b4b9319086dca","Gen","Luna Lovegood","5f9d7a59000b4b9319086dca_Regenbogen"
"3101","5f9d7b0f000b7b9a2ef83389","Gen","OC (Own Character)","5f9d7b0f000b7b9a2ef83389_Jimmy-Kiddles-Wonderful-Wands"
"3102","5f9d8a9b00032b5317b37716","Mix","Blaise Zabini, Draco Malfoy, Dudley Dursley, Hermine Granger, OC (Own Character)","5f9d8a9b00032b5317b37716_non-plus-ultra"
"3103","5f9d9cba000089211e03279d","MaleSlash","Oliver Wood, Percy Weasley, Roger Davies","5f9d9cba000089211e03279d_youre-a-liar-like-everybody-knows-it"
"3104","5f9db33800071877187b40cc","Gen","Sirius ""Tatze"" Black","5f9db33800071877187b40cc_Missetat-begangen-Eine-Sirius-Black-Fanfiktion"
"3105","5f9dba1200042f5333c067b4","Gen","Harry Potter, Hermine Granger, Luna Lovegood, Minerva McGonagall, Neville Longbottom, Ronald ""Ron"" Weasley","5f9dba1200042f5333c067b4_All-Hallows-Eve--Auf-uns"
"3106","5f9ddd05000a19e32deb9af1","Gen","Draco Malfoy, Hermine Granger","5f9ddd05000a19e32deb9af1_Babysitting--Dramione-Oneshot"
"3107","5f9eb7f8000c8f1918dea2be","Gen","James ""Krone"" Potter, Lily Potter, Peter ""Wurmschwanz"" Pettigrew, Regulus Arcturus Black, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5f9eb7f8000c8f1918dea2be_Die-Rumtreiberzeit"
"3108","5f9f1e70000c8f912d9a6394","Gen","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f9f1e70000c8f912d9a6394_DRAMIONE-Die-Affaere"
"3109","5f9f21190003b4ce2453d5d6","Gen","Harry Potter, Hermine Granger, Minerva McGonagall, Padma Patil","5f9f21190003b4ce2453d5d6_Harry-PotterMcGonagall"
"3110","5f9fd86200001bee395ae404","MaleSlash","Harry Potter, Severus Snape","5f9fd86200001bee395ae404_Lords-und-Liebe"
"3111","5f9ff7e7000c900cc9febc1","Gen","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5f9ff7e7000c900cc9febc1_Das-achte-Jahr"
"3112","5fa00016000c8fbb23a29065","Gen","Draco Malfoy, Hermine Granger","5fa00016000c8fbb23a29065_And-it-just-felt-right--DramioneOneshots"
"3113","5fa053a0000c4a0322e5c67e","Gen","","5fa053a0000c4a0322e5c67e_Als-das-CoronaVirus-Hogwarts-erreichte"
"3114","5fa0b2940000aebf1ed8d26b","Gen","Charlie Weasley, Hugo Weasley, Lucy Weasley, Roxanne Weasley","5fa0b2940000aebf1ed8d26b_Familie"
"3115","5fa1bd1e000a699831baf72b","Het","Hermine Granger, Severus Snape","5fa1bd1e000a699831baf72b_Traumwaechter"
"3116","5fa2b11f000aef59dbba9f2","Gen","Charlie Weasley, Fred Weasley, George Weasley, Ginevra Molly ""Ginny"" Weasley, Percy Weasley, Ronald ""Ron"" Weasley","5fa2b11f000aef59dbba9f2_burrow-business"
"3117","5fa3c9bc0001e8d519cf0294","Gen","Adrian Pucey, OC (Own Character)","5fa3c9bc0001e8d519cf0294_Vergangenheit-ist-Zukunft--Adrian-Pucey-x"
"3118","5fa3d711000c47f9221d45bc","MaleSlash","Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Hermine Granger, Luna Lovegood, Neville Longbottom","5fa3d711000c47f9221d45bc_Ein-letztes-Jahr-in-Hogwarts"
"3119","5fa454140000c14d15bdbd23","Het","Gellert Grindelwald, Lord Voldemort / Tom Vorlost Riddle, Merope Gaunt, OC (Own Character), Thomas Riddle","5fa454140000c14d15bdbd23_Dum-Capit-Dies-Noctem"
"3120","5fa4798c000c5747178935c8","Gen","James ""Krone"" Potter, Lily Potter, OC (Own Character), Regulus Arcturus Black, Remus ""Moony"" Lupin, Sirius ""Tatze"" Black","5fa4798c000c5747178935c8_Ich-und-die-Rumtreiber"
"3121","5fa5dee4000c9327f95a01c","Het","Cedric Diggory, Draco Malfoy, Luna Lovegood, Narzissa Malfoy, OC (Own Character), Severus Snape","5fa5dee4000c9327f95a01c_Mein-Leben-in-Hogwarts-das-1-Jahr"
"3122","5fa6df1e0008d72533c3b686","MaleSlash","Draco Malfoy, Harry Potter, Hermine Granger, Severus Snape","5fa6df1e0008d72533c3b686_Heal-my-soul"
"3123","5fa6e4230003db6022bf7f1f","Gen","Hermine Granger, Severus Snape","5fa6e4230003db6022bf7f1f_The-Weight-of-Memory-Die-Bedeutung-von"
"3124","5fa762e6000c923113805134","Gen","Draco Malfoy, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5fa762e6000c923113805134_Sarah-Winter-und-der-Stein-der-Weisen"
"3125","5fa7f9fb0004bcb219382faa","Gen","Draco Malfoy, Lucius Malfoy, Narzissa Malfoy, OC (Own Character), Severus Snape","5fa7f9fb0004bcb219382faa_Artemis-LillianaSnape"
"3126","5fa8031c000b8cd1c883426","MaleSlash","Albus Dumbledore, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character), Ronald ""Ron"" Weasley","5fa8031c000b8cd1c883426_Fuer-immer-Meins"
"3127","5fa83b79000a2ac32691d67e","Gen","Draco Malfoy, OC (Own Character)","5fa83b79000a2ac32691d67e_Cursed"
"3128","5fa83e550004c19db7e0ba0","Mix","Harry Potter, Lucius Malfoy, Peter ""Wurmschwanz"" Pettigrew, Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5fa83e550004c19db7e0ba0_Aus-dem-richtigen-Holz--Teil-3"
"3129","5fa84f7d000b37631f4ea8fc","MaleSlash","Harry Potter, Lord Voldemort / Tom Vorlost Riddle, Magische Wesen, OC (Own Character)","5fa84f7d000b37631f4ea8fc_Heaven-or-Hell"
"3130","5fa937c4000454c622ec16b2","Gen","Draco Malfoy, Euphemia Potter, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5fa937c4000454c622ec16b2_Eadlyn-Leger--Trust-is-all-you"
"3131","5fa992ec000af7c6171ef5aa","FemSlash","Hermine Granger, Pansy Parkinson","5fa992ec000af7c6171ef5aa_Manch-Einer-Sagt"
"3132","5fa99d72000ad687e852d70","MaleSlash","Albus Dumbledore, Harry Potter, Poppy Pomfrey, Severus Snape","5fa99d72000ad687e852d70_Seelenheil"
"3133","5fa9f3fa000c9327dcc2144","Het","Cedric Diggory, Draco Malfoy, Luna Lovegood, Narzissa Malfoy, OC (Own Character), Severus Snape","5fa9f3fa000c9327dcc2144_Mein-Leben-in-Hogwarts-das-2-Jahr"
"3134","5faa9cde00062cd025097aad","Gen","Fred Weasley, George Weasley, Harry Potter, Hermine Granger, OC (Own Character), Ronald ""Ron"" Weasley","5faa9cde00062cd025097aad_-quot-So-ist-das-nicht-wir"
"3135","5faab7220003662e21617f12","Div","Draco Malfoy, Harry Potter, Hermine Granger, Severus Snape, Sirius ""Tatze"" Black, Thomas Riddle","5faab7220003662e21617f12_Dragons-Scream"
"3136","5faabb7200049cf238d67244","Gen","Bellatrix Lestrange, Fred Weasley, George Weasley, Lee Jordan, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","5faabb7200049cf238d67244_Daughter-of-Evil"
"3137","5faabe2c00082c1b17c67975","Gen","Harry Potter, Severus Snape","5faabe2c00082c1b17c67975_Im-Kopf-einer-Schlange"
"3138","5faae351000c77cc160237f6","Gen","Harry Potter, Ted ""Teddy"" Remus Lupin","5faae351000c77cc160237f6_Das-Weihnachtsgeschenk"
"3139","5fac02470001828e241da15f","Het","Bellatrix Lestrange, Draco Malfoy, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5fac02470001828e241da15f_Against-the-Rules--2-Teil-Against"
"3140","5fac4223000c5e9aa4a3973","Gen","Andromeda Tonks, Bellatrix Lestrange, Lord Voldemort / Tom Vorlost Riddle, Narzissa Malfoy, Rabastan Lestrange, Rodolphus Lestrange","5fac4223000c5e9aa4a3973_Bellatrix-Black--Lestrange-situation"
"3141","5fac71fd000bda6cecea19a","Gen","Blaise Zabini, Draco Malfoy, Harry Potter, Hermine Granger, Pansy Parkinson, Ronald ""Ron"" Weasley","5fac71fd000bda6cecea19a_Amortentia"
"3142","5fadb436000c927f7ac69e0","Gen","Blaise Zabini, Draco Malfoy, Ginevra Molly ""Ginny"" Weasley, Harry Potter, Hermine Granger, Ronald ""Ron"" Weasley","5fadb436000c927f7ac69e0_Und-dann-kam-alles-anders"
"3143","5fadbd000002fcd910cbd8b2","MaleSlash","Harry Potter, Severus Snape","5fadbd000002fcd910cbd8b2_Fragmente-eines-Lebens"
"3144","5fae56b0000496412e136253","Gen","Astoria Greengrass, Draco Malfoy, Scorpius Malfoy","5fae56b0000496412e136253_Ill-always-remember-us-this-way"
"3145","5fae5abb000b93af3790d69d",NA,"","5fae5abb000b93af3790d69d_Die-drei-Schwestern"
"3146","5faea8aa000c90f321fd472f","Gen","Draco Malfoy, Hermine Granger, Rose Weasley, Scorpius Malfoy","5faea8aa000c90f321fd472f_Wenn-der-Winter-uns-vereint"
"3147","5faee60600059f3013bfea36","Gen","Draco Malfoy, Harry Potter, Hermine Granger, Lord Voldemort / Tom Vorlost Riddle, Ronald ""Ron"" Weasley, Severus Snape","5faee60600059f3013bfea36_From-the-cradle-to-the-grave"
"3148","5faf1adb000c9768111acc41","MaleSlash","Draco Malfoy, Harry Potter","5faf1adb000c9768111acc41_Truth-or-Dare"
"3149","5faff5d2000be2dc8125755","Gen","OC (Own Character)","5faff5d2000be2dc8125755_Ein-unbeschreiblicher-Weihnachtsmorgen"
"3150","5faffc74000c242c2144a68e","MaleSlash","Harry Potter, Severus Snape","5faffc74000c242c2144a68e_Eingekerkert-in-den-Kerkern"
"3151","5fb04092000c98df13c80092","Gen","Albus Dumbledore, George Weasley, OC (Own Character), Remus ""Moony"" Lupin, Severus Snape, Sirius ""Tatze"" Black","5fb04092000c98df13c80092_Hogwarts-Zeitreise"
"3152","5fb04969000c4bf215eb3047","Gen","Bellatrix Lestrange, Daphne Greengrass, Draco Malfoy, Harry Potter, Lord Voldemort / Tom Vorlost Riddle, OC (Own Character)","5fb04969000c4bf215eb3047_Sarina-Lestrange--Die-Macht-zu-lieben"
"3153","5fb0c23f000bd43012324e19","MaleSlash","Harry Potter, Severus Snape","5fb0c23f000bd43012324e19_Geschichte-Boeser-Wolf"
"3154","5fb0f23300008b10cca183d","MaleSlash","Harry Potter, OC (Own Character), Scorpius Malfoy","5fb0f23300008b10cca183d_Ebenbild"
"3155","5fb11d280009f7e134304667","FemSlash","Blaise Zabini, Draco Malfoy, Hermine Granger, Pansy Parkinson, Theodore Nott","5fb11d280009f7e134304667_Being-Pansy-Parkinson"
"3156","5fb1262b00041bd013e56d5c","Gen","Draco Malfoy, Hermine Granger","5fb1262b00041bd013e56d5c_Your-pain-is-my-pain"
"3157","5fb12ea60000ebc41fce7098","MaleSlash","Aberforth Dumbledore, Albus Dumbledore, Bathilda Bagshot, Fawkes, Gellert Grindelwald, Newt Scamander","5fb12ea60000ebc41fce7098_Gratwanderung"
