"louvain";"two mode";"id";"text"
"3";"column";"3670";"5fe8d5d200033b3d73e4539_Drachenliebe"
"0";"column";"3671";"5fe8eea7000c05753700af34_Ein-Potter-in-Slytherin--Band-1"
"4";"column";"3672";"5fe8f345000c739d346d9fdd_Farben-der-Liebe"
"2";"column";"3673";"5fe8fe1e000a8b872ae9d2a9_Der-Rauswurf"
"7";"column";"3674";"5fe9c7b3000af706328f93cf_Mein-Apfelbaeumchen"
"0";"column";"3675";"5fe9ef2000014a2a104ced92_Sie-sieht-mich-einfach-nicht"
"4";"column";"3676";"5fea00ee000c3d523517374f_madness"
"0";"column";"3677";"5fea1184000cb262e207c70_Harrys-Liebesleben"
"0";"column";"3678";"5fea27f90007b3881ba24382_Knockturn-Alley"
"0";"column";"3679";"5fea30cf000ca848c6a761b_If-the-world-was-ending"
"0";"column";"368";"596d9227000143eb373f00e5_Magic-Moments"
"5";"column";"3680";"5fea54600005555e8b31d2d_Party-Ich-will-abgehn"
"0";"column";"3681";"5fea5d22000ca3b6f91a521_Find-someone"
"3";"column";"3682";"5fea6cdd000cbb8932a11386_Das-Spiel-zwischen-Liebe-und-Freundschaft"
"3";"column";"3683";"5fea71ec000947fe391b92d5_Eine-Zeitkapsel"
"0";"column";"3684";"5feb5e10000a88f91d6a2f11_Eingezogen"
"7";"column";"3685";"5feb61ee000c1d661c201d6c_Harry-Potter-und-die-dunkle-Vergangenheit"
"0";"column";"3686";"5feb8917000a75a8119f4b1f_Blaise--Ginny-Liebe-Blutsverraeterin"
"0";"column";"3688";"5feba3ab0008a3e92ed62c19_HerbalTea--FireWhiskey"
"3";"column";"3689";"5febb17a00081e60193f4678_Full-Pocket"
"1";"column";"369";"596fb60c000728c127d24737_The-Girl-who-had-no-Choice-"
"1";"column";"3690";"5fec2381000c33441e00e7bf_Ja-oder-nein"
"7";"column";"3691";"5fec4f800005acc1a62ee44_Nach-dem-Regen-folgt-der-Sonnenschein"
"0";"column";"3692";"5fec7d6b000cbd0032b8dfbb_Die-Nacht--Dramione-Oneshot"
"1";"column";"3693";"5fec95a700014d51140617af_Diese-verdammten-gruenen-Augen"
"2";"column";"3694";"5feca967000573a21bd23bc2_Crazy-little-thing-called-love"
"0";"column";"3695";"5fecaf44000c7cace8ed4d9_Ein-Portraet-des-Kuenstlers"
"0";"column";"3696";"5fecb7bf000bdf012fe0ddfe_Dramione--Gefuehle"
"3";"column";"3697";"5fecbe31000c9d861e672253_Gestorbene-Liebe"
"2";"column";"3698";"5fece114000bcaca182d3aff_Ein-Mordshecht"
"8";"column";"3699";"5fed00490004b7352d0ef075_Ein-Geschenk-von-Herzen"
"0";"row";"37";"Blaise Zabini"
"0";"column";"370";"5975028a0007d64423053bb8_Even-Undertaker-will-mourn-if-he-ends"
"8";"column";"3700";"5fed0824000475e719564ff4_Wie-Schmetterlinge-so-zart"
"1";"column";"3701";"5fed0b4900046fef15ed7bd7_Silvester-Ein-James-Lily-Oneshot"
"0";"column";"3702";"5fed0ed5000c976810f4370d_Verbunden"
"0";"column";"3703";"5fed0ff10007c4446d96bd4_gitarrenspiel"
"1";"column";"3704";"5fed3834000cbddb95be563_Purple-Blossom"
"2";"column";"3705";"5fed8958000cbc1f3599f72a_Harry-Potter-and-the-disappeared-Sister"
"0";"column";"3706";"5fedba510000539534028d4d_Harrys-Stummer-Schrei"
"2";"column";"3707";"5fedc71c0002e78a17f6c8b0_Das-riddlesche-Kalkuel"
"4";"column";"3709";"5fedebe8000b47f41e21882f_31-Dezember-Zwischen-den-Dimensionen-by-Sirala"
"2";"column";"371";"59898b5100061d0eb4ee65f_Kann-man-jemanden-lieben-den-man-eigentlich"
"1";"column";"3710";"5feded04000cb2621f209731_Harry-und-Hermine-unzertrennliche-Geschwister"
"1";"column";"3711";"5fee0122000b7f151ae93795_Happy-new-year"
"0";"column";"3712";"5fee0a07000b5da21bebe631_Ein-Tag-am-Strand"
"8";"column";"3713";"5fee0e48000a5a18cbd40ce_Unsichtbar-Adoptiert"
"3";"column";"3714";"5fee5701000c5ccc150a130d_Silvester-im-Krankenfluegel"
"0";"column";"372";"5989b4fb00018a707a898b7_The-Girl-from-Durmstrang"
"5";"column";"373";"5991d27900056a328f83884_Whats-live"
"1";"column";"374";"599c95b30003d53a17efded4_Entscheidungen-trifft-man-nicht-leicht"
"0";"column";"375";"59a01962000608c137da868f_I-was-made-for-Lovin-you"
"3";"column";"376";"59a598de00081e60315ff003_Slytherin-Secrets-I-We-Were-Liars"
"4";"column";"377";"59a65f820000406c29aaccd3_Alles-muss-klein-beginnen"
"0";"column";"378";"59a7175c000822531ef07a08_Leere-Stille"
"2";"column";"379";"59aebd050004dd28e9932aa_Jane-Evans"
"2";"row";"38";"Godric Gryffindor"
"1";"column";"380";"59b2514d000776ad30c91316_Ist-das-wirklich-Harrys-Schicksal"
"2";"column";"381";"59b9adc60008339e259a4160_Silly-girl--Eine-Geschichte-ueber-Vertrauen"
"5";"column";"382";"59cd111c000146541790414e_Familienurlaub--Trust-me"
"5";"column";"383";"59d77528000618821d25d980_Blutschande"
"0";"column";"384";"59d90d5900082a9033c6682d_Liebe-und-Hass-sind-zwei-Seiten-einer"
"1";"column";"385";"59da62880007d8723b3671ce_Doppelgaenger-auf-Zeitreise"
"3";"column";"386";"59dc5893000854511a0dc6dc_The-Child-of-the-Black-Snake"
"4";"column";"387";"59de5d1b000805b5334abece_Ich-war-mal-einsam"
"7";"column";"388";"59e3be540002527dd3a8c12_Sur-votre-main--pour-la-vie"
"3";"column";"389";"59ef70b70008448434b8b9ae_Look-What-You-Made-Me-Do"
"3";"row";"39";"Oliver Wood"
"3";"column";"390";"5a00a09b00061deb1e5d8cb3_From-Yesterday--Uebersetzung"
"9";"column";"391";"5a02cea400025fbe38deebbc_Du-bist-ein-Zauberer--Dudley"
"1";"column";"392";"5a06286700017e0314afd1d3_Taming-the-Beasts"
"9";"row";"393";"Der Blutige Baron"
"9";"column";"394";"5a063a4400019914338b3f9c_Auf-Messers-Schneide"
"9";"row";"395";"Der Fast Kopflose Nick"
"9";"row";"396";"Der Fette Mönch"
"9";"row";"397";"Helena Ravenclaw / Die Graue Dame"
"5";"column";"399";"5a09e6e300087fc225bc953c_Die-daemonischen-Zwillinge"
"1";"row";"4";"Sirius ""Tatze"" Black"
"1";"column";"40";"4bc1ada30000f590067007d0_In-deinen-Armen"
"3";"column";"400";"5a0c508f00079b1310731a71_Wenn-der-Lehrer-zum-Vater-wird"
"1";"column";"401";"5a11c3670003d51338b98230_Remember-Me"
"3";"column";"402";"5a15bc86000889f41835c632_Its-a-wonderful-life"
"3";"column";"403";"5a20e78800001911915940c_Luciana-Bradley-und-der-Tod-eines-Handlungsreisenden"
"1";"column";"404";"5a21c9c800071bce3a28d119_Heimatgefuehle"
"2";"column";"405";"5a227d0c00024e3e381014c0_Harry-Potter-und-das-Wissen-um-die"
"4";"column";"407";"5a234cdb00010acf341ca88e_Adventsgeschenke-HGSS"
"3";"column";"408";"5a2c12030003519a325daf34_Auf-der-Suche-nach-Liebe"
"3";"row";"409";"Terry Boot"
"1";"column";"41";"4c864ee700016c14067007d0_Oh-holy-shit"
"0";"column";"410";"5a34f8ca000129a636eee25b_Die-Liebe-einer-Mutter"
"0";"column";"411";"5a36b0ce0003e7b7798b917_slitherin-your-way-through-Hogwarts"
"5";"column";"412";"5a3d80790004686b192bd884_Wrong-feels-so-right-Darling"
"0";"column";"413";"5a3eb1df0008158435feefc0_Aus-deiner-Welt-wird-meine-Welt"
"0";"column";"414";"5a3ec56f0008ac713554844f_Das-dunkle-Geheimnis-der-zwei-Notts-Verdaechtig"
"5";"row";"415";"Anthony Goldstein"
"5";"column";"416";"5a41932c0000aebf203b5083_Zeitlupenmomente-und-Sekundenbruchteile"
"1";"column";"417";"5a439d960006b29bdb4226c_Unermesslich-Origins--Drei-Saetze-ein-Oneshot"
"2";"column";"418";"5a4658e200060de617eaa392_Wohin-der-Mond-uns-fuehrt"
"1";"column";"419";"5a4827c40005e24735035439_Legacy-of-the-Morgana"
"1";"row";"42";"Peter ""Wurmschwanz"" Pettigrew"
"8";"column";"420";"5a498af40006323c2cc0b321_Dean"
"8";"row";"421";"Demelza Robins"
"1";"column";"423";"5a4f82270003ce4613389ac6_Im-Schatten-der-Krieger"
"3";"column";"424";"5a52905e000667e7356879d5_Tilda-und-Oscar"
"0";"column";"425";"5a53ef150008c51c38d09712_Harry-Potter-und-die-Rumtreiber"
"0";"column";"426";"5a5e5d870000686816840f9b_Sternschnuppenjaeger"
"7";"column";"427";"5a60c7010008a2e429654de8_Die-Erben-des-Krieges"
"7";"column";"428";"5a632bbc0008548418cfef4c_NEXT-GENERATION-Viele-kleine-Momente-des-Gluecks"
"0";"column";"429";"5a6b8c7d00050dd93908151a_Draco-und-Hermine---An-extraordinary-Lovestory"
"1";"row";"43";"Remus ""Moony"" Lupin"
"5";"column";"430";"5a6d0ae00005adc534403afa_Trust-each-other"
"0";"column";"431";"5a6f180b0008cf753b4dd089_Der-lang-ersehnte-Frieden"
"0";"column";"432";"5a6f1ba20008e16925b0eea6_Harry-Potter-und-die-fehlenden-19-Jahre"
"3";"column";"433";"5a70f39d0001a74c2fbe8955_Amortentia-zum-Fruehstueck"
"9";"column";"434";"5a731d92000684beebdc758_Ein-Todesomen-kommt-selten-allein"
"1";"column";"436";"5a79edc3000590c12d586872_Verflucht--Verzaubert-Teil-4--Vom"
"7";"row";"438";"Dominique Weasley"
"7";"column";"439";"5a7dcdbc0008efc1366c9bd0_Kuessen-wie-ein-Weasley"
"5";"column";"44";"4d1c99d900014060067007d0_U269C-When-Hermione-Fights-U269C"
"1";"column";"440";"5a860c3d00013cc220bebd0b_Reinblutschande"
"1";"row";"441";"Kreacher"
"6";"column";"442";"5a8b1aad000371dcee3e879_Ein-kleiner-Hauself"
"6";"row";"443";"Winky"
"0";"column";"444";"5a929e870008505d24b2d710_Das-Leben-nach-der-Schlacht-Die-Rueckkehr"
"8";"column";"445";"5a93790e0001b840c73e729_Der-verkorkste-Portaltrank"
"3";"column";"446";"5a95a0d1000080e42fae1ab0_10th-Anniversary"
"7";"column";"448";"5a9703fa000080a41e95c124_Herzenssehnen"
"2";"column";"449";"5a986aca0003e394226b2605_Von-einer-Mary-einem-sehr-ooc-geratenen"
"1";"column";"45";"4d28820a0000ecdd067007d0_Lily-Evans-Rumtreiber"
"3";"column";"450";"5a9c28d800082a877c97c0a_Ich-als-Harry-Potter-Pfft"
"0";"column";"451";"5a9c3abb00019d1d189d6902_Ein-Mal-gluecklich-sein"
"0";"column";"452";"5a9d56780005d47d1731586a_Hermine-Granger-und-die-magische-Welt-III"
"8";"column";"453";"5aa06b660003644c19aaeb94_Das-Verschwinden-von-Tom-Riddle--Ginnys"
"0";"column";"454";"5aa25325000805b5c8e13c3_Anfassen-kostet-extra"
"4";"column";"455";"5aa2d2b6000235823b71f1a8_Ein-zerrissenes-Leben"
"5";"column";"456";"5aa2e6d80008f0d2bfb36c8_Der-Slytherin-und-die-Schlange--Fortsetzung"
"1";"column";"457";"5aa3ab88000915733188a123_Wie-eine-Nacht-im-fremden-Schlafsaal-alles"
"0";"column";"458";"5aa58a8d00050dd92e8da976_Draco-und-Hermine---A-Secret-Love"
"8";"column";"459";"5aa69ed0000918bb34a4b8f8_Das-Mysterioese-Maedchen"
"1";"column";"46";"4d2b581b00007e6a067007d0_Die-wichtigste-Stunde-im-Leben-ist-immer"
"3";"column";"460";"5aa904b40008a08c30a2232c_Was-waere-wenn"
"7";"column";"461";"5aa96a5800044a972205f392_Schwarzes-Schaf"
"8";"column";"462";"5ab27d6d0000bc2c3ac974a7_Alles-was-zaehlt"
"5";"row";"463";"Barty Crouch Jr."
"5";"column";"464";"5ab2c9fc000921403b6025be_Kinder-des-Krieges"
"0";"column";"465";"5ab4055c0001bf0f1a89c1d5_Freifang"
"2";"column";"466";"5ab431560005f9b61a817f66_Meine-Geschichte-hin-und-zurueck"
"3";"column";"467";"5abfa6f20008f3481be9dedc_Lucas-Bell--Ein-Hufflepuff-mit-Mut"
"1";"column";"468";"5ac0a39200046fef1a1a35c0_Der-erste-April"
"3";"row";"47";"Cedric Diggory"
"2";"column";"470";"5ac6aadb00047bfe1466fbbb_To-the-Past"
"4";"column";"471";"5acb91960001aceda93a6d5_Alles-kommt-wie-es-kommen-muss-Teil"
"0";"column";"472";"5ad006ad0004b4baf9f3358_Fuer-denn-Rest-unseres-Lebens"
"3";"column";"473";"5ad4b6af000929ec1875dc92_Ginny--laute-Welt"
"4";"column";"474";"5ad84b4d000446fd1b5f5f0d_How-can-I-even-trust-you"
"4";"row";"475";"Filius Flitwick"
"3";"column";"476";"5ad8db51000947fe302b3b18_Der-Geschmack-von-Feuerwerk"
"1";"column";"477";"5adddd970009332533eb0432_Catherine-oder-Sirius-Black-und-die-beste"
"1";"column";"478";"5adf3dba00083da9150d32d6_Closer-to-the-Edge"
"0";"column";"479";"5adf4b6f000657d919fd9ee9_Focus"
"3";"column";"48";"4d3b09420001444f067007d0_Von-1-bis-120-immer-schoen-der"
"4";"column";"480";"5ae03cbe000128e71dd55023_Die-Leiden-des-jungen-Potter"
"5";"column";"481";"5ae792750001d61e17f7d941_Blutende-Lilien"
"3";"column";"482";"5ae9fec000053b3428ce78fa_The-most-beautiful-star-of-the-sky"
"3";"column";"483";"5aea1a7a0006b4f6bacb0eb_Wenn-ich-wuesste-wo-ich-herkomme-wuesste"
"8";"column";"484";"5aef239100032db7121b3c3d_Im-Geheimen"
"7";"column";"485";"5af64a4f00095cfb134ee18b_Dramione-Dangerous-Love"
"1";"column";"486";"5af6ad28000728c125bfaef9_Remus-und-Tonks--Vom-Anfang-bis"
"4";"column";"487";"5af9aa2300046bc13a2b738f_Buecherwurm"
"2";"row";"488";"Rita Kimmkorn"
"2";"column";"489";"5b01f34d0006323c1806a87f_Zehn-Fragen-an--Rita-Kimmkorn-exklusiv"
"3";"row";"49";"Fred Weasley"
"0";"column";"490";"5b03e0870008a0352baeb631_Der-eine-Tag-im-Sommer--Dramione"
"9";"column";"491";"5b0af4700007cfbaf008dd3_Cant-stop-the-feeling"
"7";"column";"492";"5b0afad00001f6f329524e8a_women-will-never-be-quiet"
"7";"row";"493";"Molly Weasley jr."
"0";"column";"494";"5b0c627000090a87c8277c6_So-spielt-das-Leben"
"2";"column";"495";"5b16dc4e0002e688273d2f09_Grim-Reaper"
"6";"column";"496";"5b16f1f400090a87d0c6146_Life-after-you"
"2";"column";"497";"5b17d2e40008f5d818aedcbe_Die-Tochter-des-dunklen-Lords"
"9";"row";"498";"Colin Creevey"
"9";"column";"499";"5b1f144c0005ecb522384a97_Being-Lenna-Greycombe"
"2";"column";"5";"43f73fd000002124067007d0_Die-Entscheidung--Ein-Leben-zwei-Wege"
"8";"row";"50";"Luna Lovegood"
"5";"column";"500";"5b20335a00039d952fadc884_Nachsitzen-Miss-Weasley-Ueberarbeitete-Version"
"5";"column";"501";"5b218bc300028d713b259485_Andromeda-Black"
"5";"row";"502";"Crabbe sr."
"5";"row";"503";"Wendy Slinkhard"
"5";"column";"504";"5b2a2ba6000657d927e43796_His-Best-Horcrux-II"
"0";"column";"505";"5b2d3204000907751e27973d_Neuanfang-in-Slytherin"
"3";"column";"506";"5b2ea27d0008d85d2c2b2916_Chaos-in-Hogwarts"
"1";"column";"507";"5b3147270003cce81cbaa184_All-a-matter-of-time"
"1";"column";"509";"5b324bc100046fef1eaa6eeb_James-Abenteuer-in-Mittelerde"
"3";"row";"51";"Percy Weasley"
"1";"column";"510";"5b32540e00073976287d6064_Rise-of-the-Phoenix"
"3";"column";"511";"5b33ba730005f29a2355ad0e_Over-the-Love"
"0";"column";"512";"5b350a090007faf61d17d619_Truth-or-Dare"
"4";"column";"513";"5b38057100082220a6829d3_Snapes-Second-Life"
"5";"row";"514";"Antonin Dolohow"
"3";"column";"515";"5b3ba1d600009e6d183b0429_Deathly"
"5";"column";"516";"5b3f92390003fdc9c72c832_Audiatur-et-altera-pars"
"0";"column";"519";"5b43bdf8000281f5159ac263_Das-ist-ja-ein-Ding"
"5";"column";"52";"4d6bed9a0001af94067007d0_Tom-Riddles-Tochter"
"2";"column";"520";"5b4b371f000713d322bba9e5_The-Other-Side"
"0";"column";"521";"5b4dedf10003ecfd1d35620f_In-the-endit-does-not-even-matter"
"3";"column";"522";"5b5770620000b80f1a6ef1c3_Im-Schatten-Zwillingslichter--Can-we-be"
"1";"column";"523";"5b5b0b95000602621a4bf08e_Der-goldene-Weg-der-Zukunft"
"5";"column";"524";"5b5c6dd70009b6f226090f68_Die-Zeit-die-uns-bleibtLeben-in-Vergangenheit"
"1";"column";"525";"5b5d72b70005bb9b2ae699e1_Goldgelb"
"5";"column";"526";"5b5de32300078fb52caf2a18_Hintergruende-des-Lebens"
"5";"column";"527";"5b607ae70003b7c21dc902f8_Das-Leben-veraendert-sich"
"2";"column";"528";"5b61e8d00009a29a1b93de33_Marvolo-Snape"
"4";"column";"529";"5b6460910009bfa122b84749_Noch-einmal-aber-diesmal-mit-Gefuehl"
"5";"column";"53";"4dd302a900005e3d067007d0_Das-Gegenmittel"
"0";"column";"530";"5b65767b0006348d90d37de_Butterflies--Die-dunkle-Hexe"
"3";"column";"531";"5b6715d100051e903a564640_Die-Jaegerin-und-die-Sucher-Harry-Potter"
"1";"column";"533";"5b6ffb3e000233cd288488df_The-way-to-freedom"
"5";"column";"534";"5b742d5e0002284231c342cd_Der-Sturm-im-Wasserglas"
"5";"column";"535";"5b77cf7e000997151b7a2700_Sein-wahres-Gesicht"
"1";"column";"536";"5b7b231a00082649d0d2bf7_Die-Rumtreiber-und-der-Raub-der-uhrenen"
"5";"column";"537";"5b7dbc10000612d09f85a9e_Spirale-des-Hasses"
"1";"column";"538";"5b7fb8810008f5d8c218671_und-ich-kann-meine-Eifersucht-nicht-zuegeln"
"2";"column";"539";"5b8299e80006318c99025db_Scarlett-Wer-bin-ich-eigentlich"
"8";"column";"54";"4e3a8a0a0001d048067007d0_Harry-Potter-Die-Drachenreiter"
"0";"column";"540";"5b82cdf60009b7e2368d911b_Aschenflug"
"2";"column";"541";"5b852367000453be1d459ac3_Hueterin-von-Hogwarts"
"7";"column";"542";"5b858bc9000608c19bb5385_DIE-VEELACHRONIKEN-TEIL-IV-Stand-by-me"
"5";"column";"543";"5b858dae000376a42b34686e_Panthers-Schatten"
"5";"column";"544";"5b893ea70009d966340bbe9d_Vergebung"
"3";"column";"545";"5b8c27aa000787842f6571a6_Mobbing--auch-in-Hogwarts"
"4";"column";"546";"5b8c4bc7000159919695f49_Necrandolas-Schatten"
"3";"column";"547";"5b8d5e6300099715233afe81_A-forbidden-love"
"1";"column";"548";"5b8ebf3a0006323c38b730c5_Die-wundervollen-Geschichten-der-Madam-Puddifoot"
"8";"row";"55";"Neville Longbottom"
"1";"column";"550";"5b940c000000bcbd2110a0a0_Wolfstar-Fanfiction"
"2";"column";"551";"5b95240e00034a8395d76f3_Harry-Potter-und-die-Geschichte-von-Lucy"
"7";"column";"552";"5b954b7600050dd9225d2eb0_Rose-und-Scorpius---Gefaehrliche-Sehnsucht"
"0";"column";"553";"5b95b53e000370247d8f682_Liebe-findet-immer-einen-Weg"
"5";"column";"554";"5b97e4fd00091f2d1a0c0432_The-curse-between-them"
"1";"column";"555";"5b9ce1ab0009e94a11491529_The-Marauders--Liebe-zur-roten-Lilie"
"0";"column";"556";"5ba282d20009830e39bc9220_Mein-verbotenes-Verlangen-nach-dir"
"1";"column";"557";"5ba51ec40002723314c498d4_Uns-gehoert-das-Leben"
"1";"column";"558";"5ba68c7500050abf3ae1bbde_Slytherins-Medaillon"
"1";"row";"559";"Orion Black"
"0";"column";"56";"4e49b3fd00005fb6067007d0_I-Begin-To-Wonder"
"1";"row";"560";"Walburga Black"
"3";"column";"561";"5ba6b7ed0009f15d34d9fbcc_Das-Schicksal-ist-ein-mieser-Verraeter"
"3";"column";"562";"5ba787020006d34130e2f1c4_Hogwarts-mit-20"
"9";"column";"563";"5ba7d0e40009f25f376fadcd_Eine-ganz-andere-Herausforderung"
"3";"column";"564";"5babc9500000b5a135500451_Sturmzeit"
"2";"column";"565";"5bad2537000809f3293fe393_Die-letzte-Chance"
"0";"column";"566";"5baf61540009f7e12d94de79_Datelearning"
"1";"column";"567";"5bb1199e0005723311132ab2_Stell-dir-vor-dass-ich-dich-liebe"
"0";"column";"568";"5bb233ef00081578346eebf7_Another-Story"
"6";"column";"569";"5bb24da7000356792eedae3d_Slytherins-Schlammblut--Die-Jahre-zuvor"
"0";"row";"57";"Pansy Parkinson"
"6";"row";"570";"Igor Karkaroff"
"0";"column";"571";"5bb60f150009e7882778afec_Das-Gute-Erbe-Voldemorts"
"0";"column";"572";"5bbbaf680002b8dd2076207c_Right-of-Conquest"
"8";"column";"573";"5bbed56600014c8319900cbd_Schicksalswege-2-Jasmina-Lily-Black"
"6";"column";"574";"5bbf2c2700009e6d2a4083cb_Mitternachtsmoral"
"6";"row";"575";"Augustus Rookwood"
"3";"column";"576";"5bc0acf30009713e27f9b31d_Meine-Alptraeume"
"1";"column";"577";"5bc4b66800046fef11df2cac_Ein-steiniger-Weg"
"0";"column";"578";"5bc5414500038af834185838_A-Million-Dreams"
"0";"column";"579";"5bcc8a210008bbda2682bc51_Flackernde-Dunkelheit-DRARRY"
"1";"column";"58";"4e8a05090001e6fb067007d0_Warten-auf-dich"
"3";"column";"580";"5bccae510003b3702ed75387_Schicksal-Severus-Schicksal"
"4";"column";"581";"5bd1cc0b0005149532c08203_Die-Chemikerin"
"5";"column";"582";"5bd231f1000a126c2334822f_Mein-Leben-auf-der-Zauberschule"
"0";"column";"583";"5bd3922d0002f18c84c2dbd_Im-Namen-der-Liebe"
"3";"column";"584";"5bd4902500078043e7a7f0e_Mein-Leben-und-ich"
"8";"column";"585";"5bd623b80003a6c7aeee546_Out-of-the-Shadows"
"1";"column";"586";"5bd7521c00025cbc28211211_Weisse-Chrysanthemen-lila-Lavendel"
"1";"column";"587";"5bd754c90000b26339a3890f_Harrys-drittes-Jahr"
"2";"column";"588";"5bd8493b000a16c22f7e681a_The-Demons-Mate"
"7";"column";"589";"5bd9c68c00032b53658cf0c_Crossed-Part-II-Of-children-and-men"
"1";"row";"59";"Nymphadora Tonks"
"2";"column";"590";"5bdcdf9a00061fd4106625a4_Harry-Riddle-Son-of-Voldemort"
"5";"column";"591";"5be086580008d7252f87133c_Heimkehr"
"1";"column";"592";"5be5c1060009e09e1e0f02fb_Harry-und-Ginny-und-eine-Zeitreise"
"5";"column";"593";"5be69f000008d7259b6896c_Schicksal-Fortsetzung-des-Oneshot"
"5";"column";"595";"5be9c7000009f71882715b1_Children-of-the-Lord"
"0";"column";"596";"5be9c769000a25b9184c6baa_Was-ist-mit-ihr"
"3";"column";"597";"5beac5d9000a269d6dd104e_Alles-was-du-willst"
"0";"column";"598";"5beb38530008ab9f357d1900_Liebe-mich-nicht"
"6";"column";"599";"5beb3bb20003919f1700eb93_Lernen-und-Lehren-in-dunklen-Zeiten"
"2";"row";"6";"Lord Voldemort / Tom Vorlost Riddle"
"4";"column";"60";"4e971c350000707e067007d0_Zur-falschen-Zeit-am-falschen-Ort"
"1";"column";"600";"5beca42e000842bfcc66d2f_Fenrir-Greyback--Auf-Leben-und-Tod"
"3";"column";"601";"5bed4e700003a596d4fb489_Die-Rebellin-kehrt-zurueck"
"3";"column";"602";"5bedcf2e0008753c5fdd7d1_Sternennebel"
"2";"column";"603";"5bedf01a00090c22a82e7ba_Scarab"
"5";"column";"604";"5bf194b00000d00512682747_Black-und-Lestrange"
"0";"column";"605";"5bf7c62300021e9b202b3468_Sorry-du-Model"
"2";"column";"606";"5bfd30d50002752f36115996_La-Voce-della-Luce--Sing-mir"
"7";"column";"607";"5bfdb9db00059422ff90d72_Zuhause-im-Schlangennest"
"7";"column";"608";"5c0425580009077527d8235c_Weihnachtsgeschichte-2018"
"1";"column";"61";"4ee145160001a74c067007d0_Im-Dunkeln-der-Nacht"
"2";"column";"610";"5c044d150000ebc436de1362_Kollisionskurs"
"2";"row";"611";"Ariana Dumbledore"
"2";"row";"612";"Bathilda Bagshot"
"3";"column";"613";"5c06ac150009afd5107e3afa_Harry-James-Potter--Leonard-Fleamond-von"
"0";"column";"614";"5c0c190b000a3f4227ba62a1_Harry-Potter-und-das-Jahr-danach"
"3";"column";"615";"5c0cedb600021f6423ba9fd0_Love-Me-Do"
"0";"column";"616";"5c0d3a08000851f525c9292b_We-were-Slytherin"
"0";"row";"617";"Tracey Davis"
"7";"column";"618";"5c0d71480000529017cb13c2_20-Jahre-SpaeterDas-Erbe-des-Schreckens"
"2";"column";"619";"5c0d7394000869db1ee3011a_Eine-Zauberhafte-Geschichte"
"0";"column";"620";"5c0dc4860003702437113161_Adel-Blut--Schwur-verpflichtet"
"3";"column";"621";"5c1509b600027923981191c_Reize-niemals-eine-Loewin"
"1";"column";"622";"5c1520f3000555a5154e1d54_Vergessene-Momente"
"1";"row";"623";"Alice Longbottom"
"7";"row";"624";"Charity Burbage"
"1";"column";"625";"5c155e350007a9ece393cc1_Die-Leiden-der-Charlotte-Levis"
"0";"column";"627";"5c1bdb570002f51d3a9edc86_The-Smell-of-Snow"
"2";"column";"628";"5c1d7ca5000a4ad61c0803d9_Twisted"
"2";"row";"629";"Horace Slughorn"
"1";"column";"63";"4eeb188c0001660e067007d0_To-Be-Alive--Lilys-neues-Leben"
"1";"column";"630";"5c1fdaa70001d2e22fe4e948_Eine-zweite-Chance"
"1";"column";"631";"5c20dae00008d725f428b33_Aus-der-Ferne"
"0";"column";"632";"5c217846000a4b452e5d426c_Die-Begegnungen"
"5";"column";"633";"5c21fe780009f5a42a29619d_Geloeschtes-Gedaechtnis"
"0";"column";"634";"5c223cab000a3879e530ed5_Farbenkessel"
"8";"row";"635";"Hannah Abbott"
"3";"column";"636";"5c25329100058a2a329c4c91_Die-VERBOTENE-Tochter"
"4";"column";"637";"5c2659f90000693319e452f2_Das-Ursprungsblut"
"5";"column";"638";"5c268a91000551ab2044eebe_Wings-of-Return"
"5";"column";"639";"5c29111300050491e4ae03d_Liebestoll-Prequel-zu-Schneetreiben"
"4";"column";"64";"4f1311d3000231af067007d0_Let-me-be-her"
"2";"column";"640";"5c2a2ef20009bfa1de4a207_Eine-explosive-Silvesterfeier"
"3";"column";"641";"5c2ab6180009e1d638fef405_Der-Hass-zieht-sich-an-oder-aus"
"0";"column";"642";"5c2b78960001747831c3c99b_Das-Amulett-DMHG-Adventskalender-2019"
"7";"column";"643";"5c2b966d000805b523f66710_Nicht-DU"
"5";"column";"644";"5c2bc6340008d7252eb69253_Verbunden--Teil-2"
"5";"column";"646";"5c2e480500015e621b3c6c91_Dark-Kiss-Chimaera"
"0";"column";"647";"5c2ffcf10003b4ce122b63ef_Harry-McGonagall"
"2";"column";"648";"5c309885000a59fa273ae0e1_Harrys-Harem"
"1";"column";"65";"4f15a6500001a7ea067007d0_Marauders-Time--We-just-live-once"
"8";"column";"650";"5c322277000a5a3012ca8e1a_Licht-und-Schattendie-Entscheidung"
"4";"column";"652";"5c3284f4000a56fa25189d57_Another-Love"
"4";"column";"653";"5c33d2d40005c2db127eeabc_Weihnachtsschokolade-mit-Pralinenfuellung"
"1";"column";"654";"5c364d1c0009c38b15aab569_Der-Mensch-ist-vielerlei-Vernuenfig-ist-er"
"3";"column";"655";"5c3a24b1000a614414f34917_bis-der-Tod-uns-scheidet"
"2";"column";"656";"5c3a583f00089bb8fe0aea0_Was-vorher-war"
"3";"column";"657";"5c3ccf7300077ad92fa3c58d_Das-Gift-der-Zeit"
"1";"column";"658";"5c3e2d59000a37da1f05617e_Splitterseele"
